iter	thetaS	mu	kappa	phi	moveType	accepted	likelihood	alpha	nblocks	nrblocks	param0	param1	omega0	rho0
53930	4.2543e-05	0.000236961	4.22653	0	8	0	-6058.89	-nan	1	1	0	inf	119.249	inf
53940	0.000177685	0.00043888	10.9884	0	7	1	-6059.75	-0.542145	1	1	10.9884	40.8221	40.8221	inf
53950	0.000246884	0.00043888	15.7201	0	7	1	-6058.91	0.135184	1	1	15.7201	inf	16.707	inf
53960	0.000135604	0.00043888	8.11099	0	8	0	-6058.54	-nan	1	1	0	inf	22.5763	inf
53970	0.000108616	0.000707114	3.44835	0	6	0	-6059.41	-1.86313	1	1	0.000273142	17.3628	28.1581	inf
53980	9.68421e-05	0.000707114	2.94866	0	7	1	-6059.16	1.05449	1	1	2.94866	7.89477	14.3557	inf
53990	0.000257787	0.00287787	1.52685	0	2	0	-6059.25	-0.735817	1	1	0	6.40756	10.6203	inf
54000	0.000413344	0.00287787	3.14896	0	8	0	-6058.69	-nan	1	1	0	inf	5.85738	inf
54010	0.000154203	0.00128364	2.44377	0	2	1	-6059.59	0.606854	1	1	0	7.21619	7.21619	inf
54020	0.000243082	0.00143258	3.93082	0	8	0	-6058.89	-nan	1	1	0	inf	7.21619	inf
54030	0.000356008	0.00143258	6.29639	0	6	0	-6059.4	-0.343027	1	1	0.00212962	11.5779	11.5779	inf
54040	0.000137576	0.00143258	1.72065	0	7	1	-6059.36	-1.27203	1	1	1.72065	9.96577	9.96577	inf
54050	0.000200745	0.00143258	3.04392	0	2	1	-6059.11	-0.0811784	1	1	0	24.8122	24.8122	inf
54060	0.000221547	0.00110946	4.83129	0	2	0	-6061.2	-1.58449	1	1	0	42.3584	24.8122	inf
54070	0.000448554	0.00224627	4.83129	0	6	1	-6058.62	0.747852	1	1	0.00224627	5.83629	5.83629	inf
54080	0.000285457	0.000948457	7.87073	0	2	0	-6059.11	-1.31261	1	1	0	6.00204	13.8141	inf
54090	0.000570005	0.00185985	8.03607	0	8	0	-6058.84	-nan	1	1	0	inf	7.75608	inf
54100	0.000570005	0.00185985	8.03607	0	6	0	-6060.48	-0.996537	1	1	0.0029738	8.92999	8.92999	inf
54110	0.000511766	0.00124918	11.1331	0	2	0	-6064.96	-4.23003	1	1	0	31.0319	14.5638	inf
54120	0.000579857	0.00124918	12.7689	0	7	0	-6064.01	-3.43364	1	1	26.5307	12.13	12.13	inf
54130	0.000356702	0.00208607	3.97014	0	6	0	-6060.56	-1.03705	1	1	0.00542554	inf	8.18956	inf
54140	0.000527061	0.00394109	2.85205	0	7	0	-6059.35	-1.29014	1	1	1.09831	8.13908	8.13908	inf
54150	0.000670171	0.00387181	4.03308	0	7	0	-6067.26	-5.20217	1	1	9.8486	24.8811	13.0906	inf
54160	0.000297862	0.00387181	1.14739	0	7	1	-6059.31	-1.09108	1	1	1.14739	8.62267	8.62267	inf
54170	0.0003079	0.00387181	1.22519	0	2	1	-6059.52	1.14524	1	1	0	11.9088	11.9088	inf
54180	0.0003079	0.00387181	1.22519	0	8	0	-6060.11	-nan	1	1	0	inf	3.29587	inf
54190	0.0011032	0.007753	3.10889	0	6	1	-6059.06	0.349377	1	1	0.007753	inf	3.52778	inf
54200	0.00136366	0.00958347	3.10889	0	6	1	-6059.11	-0.0115642	1	1	0.00958347	inf	2.6931	inf
54210	0.00179203	0.0185394	1.73945	0	7	1	-6060.21	0.570176	1	1	1.73945	5.58676	2.6931	inf
54220	0.000820143	0.0050412	3.72093	0	8	0	-6059.01	-nan	1	1	0	inf	2.35417	inf
54230	0.00242381	0.0102162	5.95851	0	8	0	-6060.13	-nan	1	1	0	inf	2.49464	inf
54240	0.00109542	0.00461715	5.95851	0	6	1	-6058.85	0.830463	1	1	0.00461715	inf	2.80433	inf
54250	0.000979885	0.00302379	8.5636	0	6	0	-6059.8	-1.6816	1	1	0.00132931	1.79876	2.80433	inf
54260	0.00193055	0.00510874	10.1791	0	7	1	-6059.33	0.0121112	1	1	10.1791	inf	1.82169	inf
54270	0.00137264	0.00375573	9.80659	0	6	1	-6059.14	0.0855815	1	1	0.00375573	1.18313	2.95991	inf
54280	0.00127248	0.0018282	19.7264	0	8	0	-6059.43	-nan	1	1	0	inf	2.95991	inf
54290	0.00200202	0.0018282	31.7017	0	8	0	-6060.16	-nan	1	1	0	inf	2.31571	inf
54300	0.000571631	0.000521999	31.7017	0	2	1	-6061.05	-0.620647	1	1	0	15.3973	15.3973	inf
54310	0.000157558	0.000143878	31.7017	0	8	0	-6059.58	-nan	1	1	0	inf	34.3009	inf
54320	0.000119008	0.000143878	23.661	0	8	0	-6059.1	-nan	1	1	0	inf	33.4161	inf
54330	0.000428114	0.000318346	39.1959	0	2	1	-6060.48	0.373466	1	1	0	17.0511	17.0511	inf
54340	0.000451906	0.000213515	62.3545	0	7	1	-6060.25	0.0332073	1	1	62.3545	inf	12.0117	inf
54350	0.000281791	0.000127409	65.2113	0	7	1	-6060.26	-0.0590255	1	1	65.2113	19.8017	19.8017	inf
54360	0.000454097	0.000205315	65.2113	0	6	0	-6060.4	-1.10054	1	1	9.04191e-05	inf	10.1605	inf
54370	0.000137309	0.000314473	11.9419	0	7	1	-6059.61	-1.09191	1	1	11.9419	inf	10.1605	inf
54380	0.000114273	0.000573724	4.81595	0	2	1	-6058.73	-0.282126	1	1	0	16.9912	16.9912	inf
54390	0.000125246	0.000628818	4.81595	0	8	0	-6058.64	-nan	1	1	0	inf	16.9912	inf
54400	0.000339463	0.00113987	7.77587	0	8	0	-6059.16	-nan	1	1	0	inf	16.9912	inf
54410	0.000262232	0.000880536	7.77587	0	2	1	-6058.61	-0.357454	1	1	0	10.6769	10.6769	inf
54420	0.000283754	0.00211239	2.86986	0	8	0	-6058.9	-nan	1	1	0	inf	15.0325	inf
54430	0.00015251	0.00123656	2.53992	0	2	1	-6059.26	-0.185794	1	1	0	32.9621	32.9621	inf
54440	0.000271921	0.00139325	4.69571	0	8	0	-6061.09	-nan	1	1	0	inf	33.5755	inf
54450	0.000176181	0.00139325	2.63354	0	8	0	-6059.05	-nan	1	1	0	inf	8.86337	inf
54460	0.00024845	0.00196476	2.63354	0	2	0	-6064.69	-4.3501	1	1	0	51.6153	22.0808	inf
54470	0.000159085	0.00196476	1.26858	0	6	0	-6059.22	-0.487664	1	1	0.0010428	inf	22.0808	inf
54480	0.0010017	0.00260223	10.3906	0	7	1	-6060.16	-0.668175	1	1	10.3906	7.43794	7.43794	inf
54490	0.00123071	0.00250715	13.5698	0	8	0	-6059.37	-nan	1	1	0	inf	3.94453	inf
54500	0.00138097	0.00281327	13.5698	0	2	1	-6059.27	-0.00720329	1	1	0	2.83409	2.83409	inf
54510	0.00284596	0.0057977	13.5698	0	2	0	-6063.72	-2.04158	1	1	0	4.41465	2.83409	inf
54520	0.0026379	0.0128398	5.00409	0	2	1	-6059.69	-0.725259	1	1	0	0.777403	0.777403	inf
54530	0.000993388	0.00483526	5.00409	0	2	1	-6058.92	-0.566418	1	1	0	2.33822	2.33822	inf
54540	0.00184583	0.00932461	4.7792	0	7	1	-6059.4	0.0267304	1	1	4.7792	inf	2.48411	inf
54550	0.00119733	0.00733423	3.73786	0	8	0	-6058.91	-nan	1	1	0	inf	2.48411	inf
54560	0.0015497	0.00949268	3.73786	0	2	1	-6059.26	-0.660159	1	1	0	1.28764	1.28764	inf
54570	0.00201423	0.00949268	5.20639	0	6	0	-6061.72	-1.74648	1	1	0.018957	1.95065	1.95065	inf
54580	0.00102774	0.00949268	2.08774	0	6	0	-6060.46	-2.23568	1	1	0.00360275	inf	1.95065	inf
54590	0.00165285	0.00949268	4.06395	0	8	0	-6059.83	-nan	1	1	0	inf	3.45976	inf
54600	0.00227962	0.010185	5.55554	0	8	0	-6059.42	-nan	1	1	0	inf	1.79041	inf
54610	0.00208805	0.010185	4.99107	0	8	0	-6060.13	-nan	1	1	0	inf	2.97699	inf
54620	0.00134465	0.0139223	1.73712	0	2	1	-6059.99	-0.170459	1	1	0	3.52278	3.52278	inf
54630	0.00107582	0.00898842	2.43056	0	8	0	-6059.35	-nan	1	1	0	inf	1.53084	inf
54640	0.000774137	0.00898842	1.42333	0	6	0	-6059.71	-1.28475	1	1	0.00368596	inf	3.84191	inf
54650	0.00150029	0.0185112	1.27094	0	2	1	-6060.27	-0.0649165	1	1	0	2.91834	2.91834	inf
54660	0.00150029	0.0185112	1.27094	0	6	0	-6059.56	-0.409424	1	1	0.00978753	2.15869	2.15869	inf
54670	0.00348046	0.0297914	2.34467	0	8	0	-6060.07	-nan	1	1	0	inf	1.01498	inf
54680	0.00414318	0.0341843	2.47593	0	6	1	-6060.23	0.00848169	1	1	0.0341843	inf	0.580131	inf
54690	0.00321353	0.0180324	4.18668	0	2	1	-6060.8	0.687096	1	1	0	0.346558	0.346558	inf
54700	0.00352284	0.00862303	11.0988	0	8	0	-6060.65	-nan	1	1	0	inf	0.466658	inf
54710	0.00352284	0.00862303	11.0988	0	8	0	-6060.65	-nan	1	1	0	inf	0.466658	inf
54720	0.00720536	0.00862303	23.9147	0	6	0	-6070.69	-7.42383	1	1	0.0209325	0.823924	0.823924	inf
54730	0.00609427	0.0097593	17.5785	0	7	0	-6063.52	-1.73591	1	1	28.6545	inf	0.622543	inf
54740	0.00414347	0.00545758	21.6225	0	2	1	-6060.65	0.49551	1	1	0	0.880425	0.880425	inf
54750	0.00381043	0.00501892	21.6225	0	6	1	-6060.58	-0.103486	1	1	0.00501892	inf	1.14916	inf
54760	0.00176112	0.00318037	15.4564	0	2	1	-6059.8	0.10846	1	1	0	1.20644	1.20644	inf
54770	0.00090649	0.00163702	15.4564	0	2	1	-6059.15	1.33271	1	1	0	4.31256	4.31256	inf
54780	0.000351243	0.000782365	12.3116	0	2	1	-6058.79	0.691904	1	1	0	10.6096	10.6096	inf
54790	0.000836542	0.000896132	26.8528	0	6	0	-6063.06	-2.15553	1	1	0.00149665	8.70886	8.70886	inf
54800	0.000609293	0.000828355	20.9122	0	2	1	-6059.2	0.201202	1	1	0	5.73348	5.73348	inf
54810	0.00099977	0.000828355	35.0584	0	2	1	-6059.95	-0.114003	1	1	0	2.4647	2.4647	inf
54820	0.00444145	0.00367995	35.0584	0	6	1	-6061.87	-0.68529	1	1	0.00367995	inf	1.55641	inf
54830	0.00238799	0.00197856	35.0584	0	2	1	-6060.32	0.0693384	1	1	0	1.69633	1.69633	inf
54840	0.00397909	0.00157485	74.6627	0	8	0	-6062.23	-nan	1	1	0	inf	1.69633	inf
54850	0.00378917	0.00149968	74.6627	0	8	0	-6061.57	-nan	1	1	0	inf	0.82042	inf
54860	0.00378917	0.00149968	74.6627	0	2	1	-6061.52	-0.168265	1	1	0	0.945652	0.945652	inf
54870	0.00246179	0.00149968	48.1009	0	8	0	-6060.6	-nan	1	1	0	inf	1.5492	inf
54880	0.00155371	0.00149968	29.9294	0	8	0	-6059.91	-nan	1	1	0	inf	2.88644	inf
54890	0.00107806	0.00104057	29.9294	0	6	1	-6059.75	-0.252578	1	1	0.00104057	1.36803	2.60126	inf
54900	0.0008857	0.00226216	10.5883	0	2	1	-6059.08	0.748999	1	1	0	5.23896	5.23896	inf
54910	0.00126832	0.00133625	27.3227	0	6	1	-6059.76	0.771689	1	1	0.00133625	3.66057	3.66057	inf
54920	0.00132777	0.00154871	24.5671	0	6	1	-6059.67	0.183402	1	1	0.00154871	inf	2.20297	inf
54930	0.000877052	0.000989579	25.4359	0	8	0	-6059.6	-nan	1	1	0	inf	2.96808	inf
54940	0.00100713	0.00106442	27.2331	0	7	1	-6060	-0.119655	1	1	27.2331	inf	5.97553	inf
54950	0.000301059	0.00106442	7.32658	0	8	0	-6058.63	-nan	1	1	0	inf	8.85562	inf
54960	0.000292912	0.00103562	7.32658	0	2	1	-6059.25	0.39682	1	1	0	5.24089	5.24089	inf
54970	0.000346996	0.00117829	7.67628	0	2	1	-6058.71	-0.422775	1	1	0	7.16814	7.16814	inf
54980	0.000346996	0.00117829	7.67628	0	8	0	-6058.71	-nan	1	1	0	inf	7.16814	inf
54990	0.000379498	0.00117829	8.50408	0	2	1	-6059.26	0.569087	1	1	0	4.30054	4.30054	inf
55000	0.0002965	0.000883693	8.90768	0	2	1	-6058.69	2.15354	1	1	0	9.06108	9.06108	inf
55010	0.000501723	0.0014947	8.91199	0	6	1	-6059.96	-0.673532	1	1	0.0014947	inf	14.853	inf
55020	0.000590732	0.00126637	12.8375	0	8	0	-6059.15	-nan	1	1	0	inf	8.59472	inf
55030	0.000523896	0.00126637	11.2537	0	7	1	-6058.93	0.083502	1	1	11.2537	inf	8.59472	inf
55040	0.000294945	0.000543888	15.1127	0	8	0	-6059.19	-nan	1	1	0	inf	7.23001	inf
55050	0.000216366	0.000360194	16.8653	0	8	0	-6058.93	-nan	1	1	0	inf	18.5264	inf
55060	0.000121628	0.000360194	8.97221	0	7	0	-6059.35	-1.27985	1	1	4.4628	inf	18.5264	inf
55070	0.000314547	0.000949667	8.77848	0	6	1	-6058.8	1.23212	1	1	0.000949667	inf	14.6867	inf
55080	0.000465457	0.00100679	12.7127	0	2	1	-6058.88	-0.327755	1	1	0	6.40678	6.40678	inf
55090	0.000340382	0.000736251	12.7127	0	6	1	-6058.92	0.248733	1	1	0.000736251	13.4622	13.4622	inf
55100	0.000197743	0.000340253	16.2793	0	6	1	-6059.08	0.0224575	1	1	0.000340253	inf	25.4572	inf
55110	0.000148915	0.000256235	16.2793	0	2	1	-6058.86	-0.00336989	1	1	0	25.337	25.337	inf
55120	0.00017903	0.000256235	19.8063	0	8	0	-6059	-nan	1	1	0	inf	18.4881	inf
55130	0.000227226	0.000198427	33.204	0	8	0	-6059.47	-nan	1	1	0	inf	20.1952	inf
55140	0.000115615	0.000100962	33.204	0	8	0	-6059.49	-nan	1	1	0	inf	42.7613	inf
55150	4.51511e-05	0.000100962	12.2594	0	2	1	-6059.44	0.0175163	1	1	0	146.39	146.39	inf
55160	5.28883e-05	3.91887e-05	39.3392	0	2	1	-6059.61	-0.413815	1	1	0	49.2555	49.2555	inf
55170	0.000129426	6.65644e-05	57.1888	0	8	0	-6060.32	-nan	1	1	0	inf	49.2555	inf
55180	0.000202582	6.65644e-05	90.1703	0	8	0	-6060.3	-nan	1	1	0	inf	22.4063	inf
55190	0.000202582	6.65644e-05	90.1703	0	8	0	-6060.28	-nan	1	1	0	inf	15.6439	inf
55200	0.000309682	4.69617e-05	196.733	0	6	0	-6067.3	-4.74303	1	1	0.000123051	inf	21.4542	inf
55210	0.000238312	3.94642e-05	180.058	0	7	1	-6061.06	0.133674	1	1	180.058	39.7912	21.4542	inf
55220	0.000439817	7.28332e-05	180.058	0	7	0	-6066.84	-3.60082	1	1	305.925	inf	21.4542	inf
55230	0.00029406	4.8696e-05	180.058	0	8	0	-6060.93	-nan	1	1	0	inf	12.6573	inf
55240	0.00100901	9.23156e-05	326.845	0	6	1	-6061.81	0.839324	1	1	9.23156e-05	4.04112	4.04112	inf
55250	0.0016635	0.000152196	326.845	0	2	1	-6062.06	-0.154899	1	1	0	2.27322	2.27322	inf
55260	0.000484228	0.000124121	115.915	0	6	1	-6060.99	-0.781164	1	1	0.000124121	1.84591	4.39894	inf
55270	0.00146141	0.000325257	133.675	0	6	1	-6062.83	-1.11233	1	1	0.000325257	6.43662	6.43662	inf
55280	0.0024291	0.000540631	133.675	0	6	0	-6079.23	-11.4921	1	1	0.00111918	inf	6.75434	inf
55290	0.0024291	0.000540631	133.675	0	6	0	-6071.09	-7.45542	1	1	0.00135449	inf	3.40142	inf
55300	0.00130985	0.000441116	87.9495	0	6	0	-6065.79	-3.57646	1	1	0.000885994	5.61012	5.61012	inf
55310	0.00111528	0.00111644	28.8173	0	7	1	-6061.33	0.558634	1	1	28.8173	8.10835	8.10835	inf
55320	0.000595139	0.00111644	14.8359	0	8	0	-6059.15	-nan	1	1	0	inf	8.10835	inf
55330	0.000293159	0.00111644	6.71877	0	7	1	-6058.58	0.0420744	1	1	6.71877	12.7555	12.7555	inf
55340	0.000242861	0.00111644	5.36676	0	2	0	-6058.83	-0.70429	1	1	0	7.81723	11.605	inf
55350	0.000517799	0.00238034	5.36676	0	8	0	-6059.39	-nan	1	1	0	inf	11.605	inf
55360	0.000847636	0.00353055	6.04361	0	7	1	-6061.56	-0.395149	1	1	6.04361	inf	11.605	inf
55370	0.000611992	0.00282597	5.33761	0	2	1	-6059.82	-0.200073	1	1	0	11.1592	11.1592	inf
55380	0.000164444	0.000782559	5.14482	0	7	1	-6058.47	-0.0365482	1	1	5.14482	11.0871	18.096	inf
55390	0.00028381	0.00194694	3.2133	0	6	1	-6060.65	-1.282	1	1	0.00194694	27.5237	27.5237	inf
55400	0.000165567	0.00194694	1.39072	0	2	1	-6059.22	-0.43682	1	1	0	10.6655	10.6655	inf
55410	0.000341139	0.00401154	1.39072	0	2	0	-6062.6	-2.38344	1	1	0	24.7833	10.6655	inf
55420	0.000614523	0.00449582	2.94066	0	6	1	-6059	0.26648	1	1	0.00449582	6.85895	6.85895	inf
55430	0.000763569	0.00493042	3.48628	0	8	0	-6061.44	-nan	1	1	0	inf	11.6294	inf
55440	0.000482712	0.0031169	3.48628	0	8	0	-6059.03	-nan	1	1	0	inf	9.81204	inf
55450	0.000507374	0.00327615	3.48628	0	6	1	-6059.04	0.0250785	1	1	0.00327615	inf	9.31519	inf
55460	0.000488551	0.00581581	1.35964	0	8	0	-6059.88	-nan	1	1	0	inf	9.30477	inf
55470	0.000623468	0.00742189	1.35964	0	6	0	-6061.35	-0.508552	1	1	0.00851091	17.2156	9.30477	inf
55480	0.00081521	0.00845385	1.73256	0	2	1	-6059.35	1.58539	1	1	0	4.58187	4.58187	inf
55490	0.000675135	0.00586896	2.29087	0	6	1	-6058.9	-0.157923	1	1	0.00586896	3.66628	3.66628	inf
55500	0.000675135	0.00586896	2.29087	0	2	0	-6059.55	-1.30138	1	1	0	1.91426	3.66628	inf
55510	0.0015569	0.0135342	2.29087	0	6	1	-6060.27	-0.692181	1	1	0.0135342	2.32968	3.66628	inf
55520	0.00243492	0.0135342	4.23774	0	2	0	-6060.12	-0.194776	1	1	0	2.35417	1.99525	inf
55530	0.00243492	0.0135342	4.23774	0	8	0	-6060.9	-nan	1	1	0	inf	2.97838	inf
55540	0.00262251	0.0135342	4.65369	0	8	0	-6060.42	-nan	1	1	0	inf	2.40374	inf
55550	0.00307442	0.0135342	5.65571	0	8	0	-6059.81	-nan	1	1	0	inf	0.718198	inf
55560	0.00554149	0.0135342	11.126	0	2	1	-6061.48	-0.949078	1	1	0	0.292956	0.292956	inf
55570	0.00525197	0.028855	4.30085	0	6	1	-6060.79	0.940104	1	1	0.028855	0.358199	0.358199	inf
55580	0.00293681	0.0161352	4.30085	0	2	1	-6059.58	0.0158956	1	1	0	1.08268	1.08268	inf
55590	0.00700326	0.0384768	4.30085	0	6	1	-6061.25	-0.534725	1	1	0.0384768	0.198356	0.535461	inf
55600	0.00353567	0.0384768	1.59633	0	7	1	-6060.86	-0.0011918	1	1	1.59633	inf	1.2984	inf
55610	0.0018723	0.0191861	1.76723	0	7	1	-6059.68	0.592958	1	1	1.76723	inf	0.984697	inf
55620	0.00211324	0.0190879	2.1611	0	7	1	-6059.58	-0.301944	1	1	2.1611	inf	0.984697	inf
55630	0.00440888	0.0299308	3.25921	0	6	0	-6063.91	-2.88933	1	1	0.0673275	inf	0.707312	inf
55640	0.00220497	0.014969	3.25921	0	8	0	-6059.39	-nan	1	1	0	inf	1.09158	inf
55650	0.00247779	0.0168211	3.25921	0	8	0	-6059.63	-nan	1	1	0	inf	1.64126	inf
55660	0.00349977	0.0170973	4.98162	0	6	1	-6059.89	0.0354103	1	1	0.0170973	1.14129	1.14129	inf
55670	0.00349977	0.0170973	4.98162	0	2	1	-6059.89	-0.245461	1	1	0	0.684191	0.684191	inf
55680	0.00347444	0.0128842	6.93135	0	2	0	-6060.93	-2.05327	1	1	0	0.345885	0.899424	inf
55690	0.00291999	0.0128842	5.63992	0	6	0	-6061.17	-0.764517	1	1	0.0266722	inf	0.827603	inf
55700	0.00427361	0.0338283	2.6299	0	2	1	-6060.23	-0.156601	1	1	0	0.650489	0.650489	inf
55710	0.00413877	0.0338283	2.51028	0	2	1	-6060.19	-0.076884	1	1	0	0.683051	0.683051	inf
55720	0.00223011	0.0428108	0.401981	0	6	1	-6061.54	0.357842	1	1	0.0428108	inf	0.683051	inf
55730	0.00208823	0.0428108	0.302525	0	7	0	-6063.56	-2.47826	1	1	0.114831	inf	1.37587	inf
55740	0.00117606	0.0204282	0.56638	0	8	0	-6060.62	-nan	1	1	0	inf	1.37587	inf
55750	0.00119368	0.0204282	0.592267	0	7	0	-6060.94	-0.632582	1	1	0.458162	inf	1.37413	inf
55760	0.0013059	0.0204282	0.757127	0	2	1	-6060.17	0.6498	1	1	0	1.65831	1.65831	inf
55770	0.00230686	0.0360861	0.757127	0	2	1	-6060.57	0.00657711	1	1	0	0.870925	0.870925	inf
55780	0.00308486	0.0484018	0.751359	0	7	1	-6060.86	-0.299904	1	1	0.751359	inf	0.738637	inf
55790	0.00250381	0.0484018	0.391104	0	6	0	-6064	-1.61246	1	1	0.109884	0.799422	0.799422	inf
55800	0.00144567	0.0244155	0.615611	0	8	0	-6060.66	-nan	1	1	0	inf	1.06561	inf
55810	0.00254755	0.0280639	1.56289	0	7	1	-6060.34	0.370033	1	1	1.56289	inf	1.66342	inf
55820	0.00268993	0.0578386	0.234386	0	8	0	-6062.5	-nan	1	1	0	inf	0.632159	inf
55830	0.00304605	0.0578386	0.419158	0	2	0	-6062.11	-0.968436	1	1	0	0.371886	0.632159	inf
55840	0.0037525	0.0666675	0.52786	0	8	0	-6061.59	-nan	1	1	0	inf	0.526045	inf
55850	0.00333052	0.0666675	0.337908	0	2	0	-6062.31	-0.370217	1	1	0	0.406922	0.502715	inf
55860	0.00164055	0.0314599	0.403638	0	2	1	-6061.2	0.600202	1	1	0	1.25224	1.25224	inf
55870	0.00164055	0.0314599	0.403638	0	6	0	-6061.48	-0.0293165	1	1	0.0406469	inf	1.25224	inf
55880	0.000914842	0.00961564	1.69386	0	6	0	-6061.21	-1.96812	1	1	0.00474718	inf	1.25224	inf
55890	0.000914842	0.00961564	1.69386	0	8	0	-6059.49	-nan	1	1	0	inf	4.31803	inf
55900	0.00168127	0.00961564	4.08582	0	8	0	-6060.64	-nan	1	1	0	inf	4.31803	inf
55910	0.0036959	0.00961564	10.3733	0	2	1	-6064.83	-3.01588	1	1	0	3.70552	3.70552	inf
55920	0.0036959	0.00961564	10.3733	0	8	0	-6060.16	-nan	1	1	0	inf	1.20689	inf
55930	0.00300618	0.00961564	8.22077	0	7	1	-6059.73	0.292801	1	1	8.22077	0.917712	0.917712	inf
55940	0.00284645	0.00718404	10.7291	0	8	0	-6059.86	-nan	1	1	0	inf	0.877658	inf
55950	0.00284645	0.00718404	10.7291	0	2	1	-6059.77	1.94532	1	1	0	0.99794	0.99794	inf
55960	0.000975257	0.00246141	10.7291	0	2	1	-6059.07	0.807334	1	1	0	4.48042	4.48042	inf
55970	0.000433563	0.00157383	7.10585	0	6	1	-6059.15	0.121509	1	1	0.00157383	3.89905	3.89905	inf
55980	0.0013054	0.00114769	32.9724	0	2	0	-6061.04	-2.08869	1	1	0	0.970349	2.39728	inf
55990	0.000590329	0.00114769	14.2746	0	2	1	-6058.97	1.89775	1	1	0	6.38068	6.38068	inf
56000	0.000791242	0.00238637	8.78894	0	7	1	-6059.68	1.09019	1	1	8.78894	8.32097	8.32097	inf
56010	0.000457136	0.00238637	4.58741	0	2	1	-6058.62	0.0805631	1	1	0	7.79532	7.79532	inf
56020	0.000876195	0.00360803	6.12643	0	8	0	-6058.78	-nan	1	1	0	inf	3.31386	inf
56030	0.00073478	0.00360803	4.95022	0	7	1	-6059.46	0.0330635	1	1	4.95022	inf	8.04282	inf
56040	0.00120852	0.00797499	3.38633	0	8	0	-6059.69	-nan	1	1	0	inf	4.59765	inf
56050	0.000711813	0.00469725	3.38633	0	8	0	-6058.95	-nan	1	1	0	inf	5.88091	inf
56060	0.000899525	0.00469725	4.58558	0	8	0	-6058.97	-nan	1	1	0	inf	4.86112	inf
56070	0.00280538	0.0146495	4.58558	0	6	1	-6060.14	-0.401378	1	1	0.0146495	inf	1.96714	inf
56080	0.00280538	0.0146495	4.58558	0	6	0	-6067.05	-5.99114	1	1	0.0368141	inf	1.96714	inf
56090	0.00346225	0.0180796	4.58558	0	6	1	-6060.56	0.0485039	1	1	0.0180796	1.70041	1.70041	inf
56100	0.00346225	0.0180796	4.58558	0	8	0	-6059.99	-nan	1	1	0	inf	0.599029	inf
56110	0.00468594	0.0105302	12.193	0	8	0	-6061.7	-nan	1	1	0	inf	1.60901	inf
56120	0.00198727	0.0105302	4.50216	0	7	1	-6059.31	0.503383	1	1	4.50216	1.1575	1.1575	inf
56130	0.00346244	0.0105302	8.70623	0	7	1	-6060.61	-0.713156	1	1	8.70623	inf	1.8093	inf
56140	0.00269349	0.0105302	6.51482	0	7	1	-6059.79	0.0704964	1	1	6.51482	inf	1.8093	inf
56150	0.0027926	0.0109539	6.48941	0	7	0	-6064.24	-2.29865	1	1	10.0682	4.5944	3.05088	inf
56160	0.00179845	0.00705437	6.48941	0	6	1	-6059.2	-0.0123487	1	1	0.00705437	inf	1.46793	inf
56170	0.00166561	0.00653332	6.48941	0	2	1	-6060.04	0.101505	1	1	0	3.93689	3.93689	inf
56180	0.000822727	0.0043608	4.50046	0	6	1	-6059.71	-0.864105	1	1	0.0043608	1.47075	1.47075	inf
56190	0.000613263	0.00199454	8.06582	0	7	1	-6060.44	0.81227	1	1	8.06582	inf	1.47075	inf
56200	0.00086487	0.00433129	4.83103	0	8	0	-6058.78	-nan	1	1	0	inf	3.1109	inf
56210	0.000424415	0.00299598	3.08992	0	6	1	-6058.66	0.433628	1	1	0.00299598	inf	7.26585	inf
56220	0.00118676	0.00826512	3.1477	0	6	1	-6059.61	-0.351704	1	1	0.00826512	8.36602	4.45613	inf
56230	0.00142192	0.00990284	3.1477	0	2	1	-6059.04	-0.13531	1	1	0	2.00509	2.00509	inf
56240	0.00311543	0.00990284	8.27975	0	2	0	-6060.58	-1.79466	1	1	0	0.453237	1.19188	inf
56250	0.0030706	0.0114715	6.8715	0	2	1	-6059.74	0.765824	1	1	0	1.32571	1.32571	inf
56260	0.00351527	0.0114715	8.03476	0	2	0	-6062.78	-1.91166	1	1	0	2.94952	1.32571	inf
56270	0.00393946	0.0181232	5.36195	0	2	1	-6060.05	0.086548	1	1	0	0.997228	0.997228	inf
56280	0.00451313	0.0194916	5.78722	0	8	0	-6061.84	-nan	1	1	0	inf	1.72901	inf
56290	0.00486518	0.0246502	4.76167	0	6	1	-6061.06	-0.899828	1	1	0.0246502	inf	1.19472	inf
56300	0.00201653	0.0147696	2.93602	0	8	0	-6059.67	-nan	1	1	0	inf	2.24937	inf
56310	0.00224891	0.012753	4.13072	0	2	1	-6061.64	-1.3435	1	1	0	3.81637	3.81637	inf
56320	0.00337514	0.0206922	3.73363	0	7	1	-6059.82	-0.0334206	1	1	3.73363	0.735784	0.735784	inf
56330	0.00320186	0.0206922	3.48234	0	2	1	-6060.02	0.32928	1	1	0	1.40493	1.40493	inf
56340	0.00293025	0.0206922	3.08841	0	8	0	-6059.85	-nan	1	1	0	inf	1.40493	inf
56350	0.00462274	0.0310555	3.30578	0	8	0	-6060.3	-nan	1	1	0	inf	0.690935	inf
56360	0.00368855	0.0247796	3.30578	0	8	0	-6060.45	-nan	1	1	0	inf	1.36923	inf
56370	0.00426795	0.0293916	3.19642	0	6	0	-6066.56	-5.31213	1	1	0.0795539	inf	0.86837	inf
56380	0.00424396	0.0213195	4.81257	0	6	1	-6060.14	0.692453	1	1	0.0213195	inf	0.86837	inf
